model,field,db_table,db_column,is_relation,ambiguous_field,ambiguous_column,code_refs,read_refs,write_refs,sql_refs,files_sample
PadelRuleSet,enabledFormats,padel_rule_sets,enabled_formats,false,true,true,33,0,0,0,app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;domain/padel/ruleSetSnapshot.ts
PadelRuleSet,season,padel_rule_sets,season,false,true,true,55,1,0,0,app/api/padel/categories/my/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/eventos/novo/page.tsx;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelRuleSet,year,padel_rule_sets,year,false,true,true,184,2,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelRuleSet,createdAt,padel_rule_sets,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelRuleSet,updatedAt,padel_rule_sets,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelRuleSet,defaultForOrganizations,padel_rule_sets,,true,false,false,0,0,0,0,
PadelRuleSet,organization,padel_rule_sets,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
PadelRuleSet,tournaments,padel_rule_sets,,true,true,false,167,3,3,0,app/[username]/padel/page.tsx;app/api/admin/eventos/purge/route.ts;app/api/internal/worker/operations/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/events/create/route.ts
PadelRuleSet,versions,padel_rule_sets,,true,false,false,0,0,0,0,
PadelRuleSetVersion,env,padel_rule_set_versions,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelRuleSetVersion,id,padel_rule_set_versions,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelRuleSetVersion,tournamentConfigId,padel_rule_set_versions,tournament_config_id,false,false,false,8,2,1,0,app/api/organizacao/events/create/route.ts;app/api/padel/tournaments/config/route.ts;domain/padel/ruleSetSnapshot.ts
PadelRuleSetVersion,version,padel_rule_set_versions,version,false,false,false,79,7,5,6,app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts;app/api/organizacao/reservas/[id]/no-show/route.ts
PadelRuleSetVersion,sourceRuleSetId,padel_rule_set_versions,source_rule_set_id,false,false,false,4,1,0,0,app/api/padel/tournaments/config/route.ts;domain/padel/ruleSetSnapshot.ts
PadelRuleSetVersion,name,padel_rule_set_versions,name,false,true,true,0,0,0,26,app/admin/infra/InfraClient.tsx;app/api/auth/me/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/teams/route.ts;app/api/store/checkout/prefill/route.ts
PadelRuleSetVersion,tieBreakRules,padel_rule_set_versions,tie_break_rules,false,true,true,77,2,0,0,app/api/livehub/[slug]/route.ts;app/api/organizacao/tournaments/[id]/live/route.ts;app/api/organizacao/tournaments/[id]/structure/route.ts;app/api/padel/live/route.ts;app/api/padel/rulesets/route.ts
PadelRuleSetVersion,pointsTable,padel_rule_set_versions,points_table,false,true,true,49,1,0,0,app/api/livehub/[slug]/route.ts;app/api/padel/live/route.ts;app/api/padel/rankings/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/standings/route.ts
PadelRuleSetVersion,enabledFormats,padel_rule_set_versions,enabled_formats,false,true,true,33,0,0,0,app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;domain/padel/ruleSetSnapshot.ts
PadelRuleSetVersion,season,padel_rule_set_versions,season,false,true,true,55,1,0,0,app/api/padel/categories/my/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/eventos/novo/page.tsx;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelRuleSetVersion,year,padel_rule_set_versions,year,false,true,true,184,2,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelRuleSetVersion,createdAt,padel_rule_set_versions,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelRuleSetVersion,createdByUserId,padel_rule_set_versions,created_by_user_id,false,true,true,52,3,0,2,app/api/chat/conversations/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/me/wallet/[entitlementId]/route.ts;app/api/organizacao/chat/canais/route.ts;app/api/organizacao/crm/campanhas/route.ts
PadelRuleSetVersion,tournamentConfig,padel_rule_set_versions,,true,false,false,6,3,0,0,app/api/padel/pairings/[id]/checkout/route.ts;app/api/padel/pairings/invite-status/route.ts;domain/tournaments/matchUpdate.ts
PadelRuleSetVersion,sourceRuleSet,padel_rule_set_versions,,true,false,false,0,0,0,0,
PadelRuleSetVersion,currentForTournaments,padel_rule_set_versions,,true,false,false,0,0,0,0,
PadelTournamentConfig,env,padel_tournament_configs,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelTournamentConfig,id,padel_tournament_configs,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelTournamentConfig,eventId,padel_tournament_configs,event_id,false,true,true,2760,623,232,118,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelTournamentConfig,organizationId,padel_tournament_configs,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelTournamentConfig,format,padel_tournament_configs,,true,true,false,481,28,6,0,app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx
PadelTournamentConfig,numberOfCourts,padel_tournament_configs,number_of_courts,false,false,false,44,4,1,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/exports/analytics/route.ts;app/api/organizacao/padel/mix/create/route.ts;app/api/padel/tournaments/config/route.ts
PadelTournamentConfig,ruleSetId,padel_tournament_configs,rule_set_id,false,false,false,67,13,0,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/me/route.ts;app/api/padel/live/route.ts;app/api/padel/standings/route.ts;app/api/padel/tournaments/config/route.ts
PadelTournamentConfig,ruleSetVersionId,padel_tournament_configs,rule_set_version_id,false,false,false,28,10,3,0,app/api/organizacao/events/create/route.ts;app/api/padel/tournaments/config/route.ts;domain/padel/autoGenerateMatches.ts;domain/padel/outbox.ts;domain/padel/ruleSetSnapshot.ts
PadelTournamentConfig,defaultCategoryId,padel_tournament_configs,default_category_id,false,false,false,41,1,0,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/imports/inscritos/route.ts;app/api/organizacao/padel/mix/create/route.ts;app/api/padel/pairings/route.ts;app/api/padel/tournaments/config/route.ts
PadelTournamentConfig,enabledFormats,padel_tournament_configs,enabled_formats,false,true,true,33,0,0,0,app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;domain/padel/ruleSetSnapshot.ts
PadelTournamentConfig,isInterclub,padel_tournament_configs,is_interclub,false,false,false,38,1,0,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/padel/teams/entries/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelTournamentConfig,teamSize,padel_tournament_configs,team_size,false,false,false,34,1,0,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/padel/teams/entries/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelTournamentConfig,createdAt,padel_tournament_configs,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelTournamentConfig,updatedAt,padel_tournament_configs,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelTournamentConfig,padelV2Enabled,padel_tournament_configs,padel_v2_enabled,false,false,false,27,5,0,1,app/api/cron/padel/matchmaking/route.ts;app/api/cron/padel/waitlist/route.ts;app/api/organizacao/events/create/route.ts;app/api/padel/pairings/route.ts;app/api/padel/tournaments/config/route.ts
PadelTournamentConfig,splitDeadlineHours,padel_tournament_configs,split_deadline_hours,false,false,false,63,9,0,0,app/api/cron/padel/matchmaking/route.ts;app/api/cron/padel/waitlist/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/waitlist/promote/route.ts;app/api/padel/pairings/[id]/cancel/route.ts
PadelTournamentConfig,padelClubId,padel_tournament_configs,padel_club_id,false,true,true,160,50,12,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/organizacao/padel/exports/analytics/route.ts
PadelTournamentConfig,partnerClubIds,padel_tournament_configs,partner_club_ids,false,false,false,36,9,0,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/exports/analytics/route.ts;app/api/padel/calendar/auto-schedule/route.ts
PadelTournamentConfig,advancedSettings,padel_tournament_configs,advanced_settings,false,false,false,169,44,4,0,app/api/cron/padel/waitlist/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/marketing/overview/route.ts
PadelTournamentConfig,lifecycleStatus,padel_tournament_configs,lifecycle_status,true,false,false,137,22,0,0,app/api/me/inscricoes/[id]/route.ts;app/api/me/inscricoes/route.ts;app/api/me/wallet/[entitlementId]/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/waitlist/promote/route.ts
PadelTournamentConfig,publishedAt,padel_tournament_configs,published_at,false,true,true,28,14,11,2,app/api/internal/outbox/dlq/route.ts;app/api/internal/outbox/replay/route.ts;app/api/internal/worker/operations/route.ts;app/api/organizacao/events/create/route.ts;app/api/padel/tournaments/config/route.ts
PadelTournamentConfig,lockedAt,padel_tournament_configs,locked_at,false,true,true,15,4,4,5,app/api/admin/refunds/retry/route.ts;app/api/internal/reconcile/route.ts;app/api/internal/worker/operations/route.ts;app/api/padel/tournaments/config/route.ts;app/api/padel/tournaments/lifecycle/route.ts
PadelTournamentConfig,liveAt,padel_tournament_configs,live_at,false,false,false,7,0,0,0,app/api/padel/tournaments/config/route.ts;app/api/padel/tournaments/lifecycle/route.ts;app/organizacao/(dashboard)/eventos/[id]/PadelTournamentLifecyclePanel.tsx
PadelTournamentConfig,completedAt,padel_tournament_configs,completed_at,false,true,true,13,0,5,0,app/api/admin/users/purge-pending/route.ts;app/api/me/dsar/export/route.ts;app/api/me/settings/delete/cancel/route.ts;app/api/padel/tournaments/config/route.ts;app/api/padel/tournaments/lifecycle/route.ts
PadelTournamentConfig,cancelledAt,padel_tournament_configs,cancelled_at,false,true,true,38,12,12,0,app/api/organizacao/invites/route.ts;app/api/organizacao/organizations/members/invites/route.ts;app/api/organizacao/organizations/owner/confirm/route.ts;app/api/organizacao/organizations/owner/transfer/route.ts;app/api/organizacao/organizations/settings/official-email/confirm/route.ts
PadelTournamentConfig,lifecycleUpdatedAt,padel_tournament_configs,lifecycle_updated_at,false,false,false,8,0,0,0,app/api/organizacao/events/create/route.ts;app/api/padel/tournaments/config/route.ts;app/api/padel/tournaments/lifecycle/route.ts;app/organizacao/(dashboard)/eventos/[id]/PadelTournamentLifecyclePanel.tsx
PadelTournamentConfig,eligibilityType,padel_tournament_configs,eligibility_type,true,false,false,64,7,0,0,app/api/cron/padel/matchmaking/route.ts;app/api/organizacao/events/create/route.ts;app/api/padel/discover/route.ts;app/api/padel/pairings/[id]/accept/route.ts;app/api/padel/pairings/[id]/checkout/route.ts
PadelTournamentConfig,category,padel_tournament_configs,,true,true,false,488,45,5,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
PadelTournamentConfig,event,padel_tournament_configs,,true,true,false,4082,544,76,0,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx;app/admin/page.tsx
PadelTournamentConfig,organization,padel_tournament_configs,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
PadelTournamentConfig,club,padel_tournament_configs,,true,true,false,360,46,3,0,app/api/organizacao/club/finance/overview/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/padel/calendar/auto-schedule/route.ts;app/api/padel/calendar/route.ts
PadelTournamentConfig,ruleSet,padel_tournament_configs,,true,false,false,25,3,0,0,app/api/livehub/[slug]/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx;domain/padel/ruleSetSnapshot.ts
PadelTournamentConfig,ruleSetVersion,padel_tournament_configs,,true,false,false,1,0,0,0,app/api/padel/tournaments/config/route.ts
PadelTournamentConfig,ruleSetVersions,padel_tournament_configs,,true,false,false,0,0,0,0,
PadelTournamentRoleAssignment,env,padel_tournament_roles,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelTournamentRoleAssignment,id,padel_tournament_roles,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelTournamentRoleAssignment,eventId,padel_tournament_roles,event_id,false,true,true,2760,623,232,118,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelTournamentRoleAssignment,organizationId,padel_tournament_roles,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelTournamentRoleAssignment,userId,padel_tournament_roles,user_id,false,true,true,2519,468,185,44,app/[username]/FollowClient.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/actions.ts
PadelTournamentRoleAssignment,role,padel_tournament_roles,role,true,true,true,796,48,35,53,app/admin/organizacoes/actions.ts;app/admin/organizacoes/page.tsx;app/admin/utilizadores/page.tsx;app/api/admin/eventos/update-status/route.ts;app/api/admin/ops/analytics-rollups/route.ts
PadelTournamentRoleAssignment,createdAt,padel_tournament_roles,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
